Wall time,Step,Value
1740680620.4842658,49,6.411259651184082
1740680683.4536471,99,5.771038055419922
1740680746.0347016,149,4.5912766456604
1740680889.1920054,199,5.504600524902344
1740680948.8607278,249,4.440621376037598
1740681010.849458,299,5.802046775817871
1740681068.4063084,349,4.45741605758667
1740681209.1165495,399,4.670176982879639
1740681269.1572955,449,4.144774436950684
1740681330.1276793,499,3.240466594696045
1740681392.4896355,549,4.734380722045898
1740681528.0541232,599,3.77470326423645
1740681589.5746622,649,3.379396915435791
1740681650.4099238,699,4.374320030212402
1740681786.4182487,749,4.022873878479004
1740681847.1695373,799,3.170924663543701
1740681907.1327515,849,2.9893815517425537
1740681970.2626767,899,3.5330259799957275
1740682107.786727,949,3.136195182800293
1740682169.2280586,999,3.9432382583618164
1740682230.1779575,1049,2.8476810455322266
1740682291.3790538,1099,2.5346908569335938
1740682427.4411893,1149,3.0768394470214844
1740682490.7200086,1199,2.7349581718444824
1740682549.6149285,1249,3.459383487701416
1740682612.42271,1299,2.9904820919036865
1740682751.8754675,1349,2.6315808296203613
1740682812.4291375,1399,3.3165194988250732
1740682926.0752227,1449,2.922135829925537
1740683066.6220112,1499,3.169543743133545
1740683128.572941,1549,2.518291711807251
1740683191.6561456,1599,2.274744987487793
1740683249.2749302,1649,2.176607131958008
1740683386.2627418,1699,2.55790638923645
1740683445.4177153,1749,2.3822872638702393
1740683507.9067962,1799,2.1118555068969727
1740683567.1869164,1849,2.4796245098114014
1740683704.8449144,1899,2.361567258834839
1740683765.4182167,1949,2.3176217079162598
1740683827.1534624,1999,2.131476402282715
1740683961.4256318,2049,2.514698028564453
1740684021.3405862,2099,2.3740358352661133
1740684083.779222,2149,2.455564022064209
1740684143.2695806,2199,2.390496253967285
1740684280.378105,2249,1.8180087804794312
1740684342.457684,2299,2.0688834190368652
1740684402.9928367,2349,2.3462324142456055
1740684463.9215605,2399,2.6193957328796387
1740684601.4802642,2449,1.6983888149261475
1740684663.6212025,2499,2.122971296310425
1740684723.0116007,2549,1.445536494255066
1740684784.4624474,2599,1.5670727491378784
1740684920.7657812,2649,2.0252373218536377
1740684979.4749343,2699,1.5965887308120728
1740685042.1850526,2749,1.35364830493927
1740685178.1028454,2799,1.6506537199020386
1740685238.4785352,2849,1.2896062135696411
1740685300.0763383,2899,1.194442629814148
1740685361.3608778,2949,1.6156069040298462
1740685496.6156979,2999,0.9816802740097046
1740685558.2420769,3049,1.9746582508087158
1740685619.5704656,3099,1.2971982955932617
1740685681.1395786,3149,1.1046619415283203
1740685813.8130271,3199,1.4634575843811035
1740685874.8282764,3249,1.1042568683624268
1740685936.5823674,3299,1.0115642547607422
1740686067.2099175,3349,0.762183666229248
1740686127.7164867,3399,0.8162083625793457
1740686188.7128694,3449,1.0166300535202026
1740686248.4110277,3499,0.7084056735038757
1740686377.3827496,3549,0.8636174201965332
1740686436.5700452,3599,0.7338948249816895
1740686498.0413353,3649,0.7913992404937744
1740686559.4117298,3699,0.6884700059890747
1740686687.4551392,3749,0.7966781258583069
1740686747.4351687,3799,0.7638946175575256
1740686808.1093023,3849,0.6652342081069946
1740686871.8621314,3899,0.6950504779815674
1740686996.6895413,3949,0.3079906702041626
1740687058.1595075,3999,0.5040336847305298
1740687118.9806728,4049,0.45094507932662964
1740687244.287081,4099,0.3763871192932129
1740687306.8261318,4149,0.46303918957710266
1740687368.8146355,4199,0.6525079011917114
1740687429.7644436,4249,0.5447825789451599
1740687553.494558,4299,0.23272868990898132
1740687615.2767456,4349,0.36504366993904114
1740687676.987449,4399,0.3182653486728668
1740687736.5480137,4449,0.3063848316669464
1740687861.741988,4499,0.22568611800670624
1740687922.5798857,4549,0.2951052188873291
1740687982.6985092,4599,0.27891111373901367
1740688042.7687154,4649,0.22709357738494873
1740688168.163711,4699,0.11643064022064209
1740688230.524077,4749,0.1403968334197998
1740688291.4299183,4799,0.1785547137260437
1740688416.624395,4849,0.28736311197280884
1740688477.1849768,4899,0.1511395275592804
1740688539.3032258,4949,0.13812750577926636
1740688601.2281806,4999,0.13904611766338348
1740688725.0228488,5049,0.22877570986747742
